go_term_id,go_name,n_genes,n_changed,n_up,n_down,n_same,pct_changed,pct_same,pct_up,pct_down
GO:0045499,chemorepellent activity,33,1,0,1,32,0.030303030303030304,99.96969696969697,0,0.030303030303030304
GO:0045504,dynein heavy chain binding,13,0,0,0,13,0,100,0,0
GO:0045505,dynein intermediate chain binding,22,4,2,2,18,0.18181818181818182,99.81818181818181,0.09090909090909091,0.09090909090909091
GO:0045595,regulation of cell differentiation,10,1,0,1,9,0.1,99.9,0,0.1
GO:0045663,positive regulation of myoblast differentiation,11,1,1,0,10,0.09090909090909091,99.9090909090909,0.09090909090909091,0
GO:0045664,regulation of neuron differentiation,33,6,2,4,27,0.18181818181818182,99.81818181818181,0.06060606060606061,0.12121212121212122
GO:0045666,positive regulation of neuron differentiation,30,1,0,1,29,0.03333333333333333,99.96666666666667,0,0.03333333333333333
GO:0045727,positive regulation of translation,18,3,3,0,15,0.16666666666666666,99.83333333333333,0.16666666666666666,0
GO:0045739,positive regulation of DNA repair,18,5,5,0,13,0.2777777777777778,99.72222222222223,0.2777777777777778,0
GO:0045746,negative regulation of Notch signaling pathway,35,1,1,0,34,0.02857142857142857,99.97142857142858,0.02857142857142857,0
GO:0045747,positive regulation of Notch signaling pathway,11,0,0,0,11,0,100,0,0
GO:0045765,regulation of angiogenesis,28,1,1,0,27,0.03571428571428571,99.96428571428571,0.03571428571428571,0
GO:0045766,positive regulation of angiogenesis,26,3,0,3,23,0.11538461538461539,99.88461538461539,0,0.11538461538461539
GO:0045773,positive regulation of axon extension,15,6,2,4,9,0.4,99.6,0.13333333333333333,0.26666666666666666
GO:0045859,regulation of protein kinase activity,10,0,0,0,10,0,100,0,0
GO:0045879,negative regulation of smoothened signaling pathway,25,1,0,1,24,0.04,99.96,0,0.04
GO:0045880,positive regulation of smoothened signaling pathway,11,1,1,0,10,0.09090909090909091,99.9090909090909,0.09090909090909091,0
GO:0045892,negative regulation of DNA-templated transcription,165,12,4,8,153,0.07272727272727272,99.92727272727272,0.024242424242424242,0.048484848484848485
GO:0045893,positive regulation of DNA-templated transcription,166,7,6,1,159,0.04216867469879518,99.9578313253012,0.03614457831325301,0.006024096385542169
GO:0045905,positive regulation of translational termination,10,0,0,0,10,0,100,0,0
GO:0045930,negative regulation of mitotic cell cycle,20,2,2,0,18,0.1,99.9,0.1,0
GO:0045944,positive regulation of transcription by RNA polymerase II,324,20,11,9,304,0.06172839506172839,99.93827160493827,0.033950617283950615,0.027777777777777776
GO:0045947,negative regulation of translational initiation,11,0,0,0,11,0,100,0,0
GO:0045995,regulation of embryonic development,12,0,0,0,12,0,100,0,0
GO:0046033,AMP metabolic process,11,0,0,0,11,0,100,0,0
GO:0046034,ATP metabolic process,19,0,0,0,19,0,100,0,0
GO:0046314,phosphocreatine biosynthetic process,14,2,0,2,12,0.14285714285714285,99.85714285714286,0,0.14285714285714285
GO:0046323,glucose import,10,0,0,0,10,0,100,0,0
GO:0046330,positive regulation of JNK cascade,26,3,3,0,23,0.11538461538461539,99.88461538461539,0.11538461538461539,0
GO:0046332,SMAD binding,33,1,0,1,32,0.030303030303030304,99.96969696969697,0,0.030303030303030304
GO:0046427,positive regulation of receptor signaling pathway via JAK-STAT,10,0,0,0,10,0,100,0,0
GO:0046488,phosphatidylinositol metabolic process,14,0,0,0,14,0,100,0,0
GO:0046513,ceramide biosynthetic process,31,1,1,0,30,0.03225806451612903,99.96774193548387,0.03225806451612903,0
GO:0046540,U4/U6 x U5 tri-snRNP complex,27,1,1,0,26,0.037037037037037035,99.96296296296296,0.037037037037037035,0
GO:0046548,retinal rod cell development,14,2,1,1,12,0.14285714285714285,99.85714285714286,0.07142857142857142,0.07142857142857142
GO:0046549,retinal cone cell development,16,2,2,0,14,0.125,99.875,0.125,0
GO:0046580,negative regulation of Ras protein signal transduction,10,1,1,0,9,0.1,99.9,0.1,0
GO:0046654,tetrahydrofolate biosynthetic process,10,0,0,0,10,0,100,0,0
GO:0046686,response to cadmium ion,13,4,0,4,9,0.3076923076923077,99.6923076923077,0,0.3076923076923077
GO:0046688,response to copper ion,15,1,1,0,14,0.06666666666666667,99.93333333333334,0.06666666666666667,0
GO:0046716,muscle cell cellular homeostasis,13,0,0,0,13,0,100,0,0
GO:0046777,protein autophosphorylation,46,11,4,7,35,0.2391304347826087,99.76086956521739,0.08695652173913043,0.15217391304347827
GO:0046835,carbohydrate phosphorylation,12,3,2,1,9,0.25,99.75,0.16666666666666666,0.08333333333333333
GO:0046839,phospholipid dephosphorylation,21,0,0,0,21,0,100,0,0
GO:0046847,filopodium assembly,12,1,0,1,11,0.08333333333333333,99.91666666666667,0,0.08333333333333333
GO:0046854,phosphatidylinositol phosphate biosynthetic process,79,9,3,6,70,0.11392405063291139,99.88607594936708,0.0379746835443038,0.0759493670886076
GO:0046855,inositol phosphate dephosphorylation,21,0,0,0,21,0,100,0,0
GO:0046856,phosphatidylinositol dephosphorylation,63,5,5,0,58,0.07936507936507936,99.92063492063492,0.07936507936507936,0
GO:0046872,metal ion binding,3385,316,133,183,3069,0.09335302806499261,99.906646971935,0.03929098966026588,0.05406203840472674
GO:0046873,metal ion transmembrane transporter activity,14,3,1,2,11,0.21428571428571427,99.78571428571429,0.07142857142857142,0.14285714285714285
GO:0046875,ephrin receptor binding,29,0,0,0,29,0,100,0,0
GO:0046907,intracellular transport,24,1,0,1,23,0.041666666666666664,99.95833333333333,0,0.041666666666666664
GO:0046914,transition metal ion binding,14,1,1,0,13,0.07142857142857142,99.92857142857143,0.07142857142857142,0
GO:0046920,alpha-(1->3)-fucosyltransferase activity,15,2,2,0,13,0.13333333333333333,99.86666666666666,0.13333333333333333,0
GO:0046928,regulation of neurotransmitter secretion,15,1,0,1,14,0.06666666666666667,99.93333333333334,0,0.06666666666666667
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism",17,0,0,0,17,0,100,0,0
GO:0046935,1-phosphatidylinositol-3-kinase regulator activity,21,2,2,0,19,0.09523809523809523,99.9047619047619,0.09523809523809523,0
GO:0046959,habituation,10,0,0,0,10,0,100,0,0
GO:0046961,"proton-transporting ATPase activity, rotational mechanism",20,1,1,0,19,0.05,99.95,0.05,0
GO:0046975,histone H3K36 methyltransferase activity,15,5,0,5,10,0.3333333333333333,99.66666666666667,0,0.3333333333333333
GO:0046982,protein heterodimerization activity,131,13,10,3,118,0.09923664122137404,99.90076335877863,0.07633587786259542,0.022900763358778626
GO:0046983,protein dimerization activity,316,27,16,11,289,0.08544303797468354,99.91455696202532,0.05063291139240506,0.03481012658227848
GO:0047372,acylglycerol lipase activity,17,4,2,2,13,0.23529411764705882,99.76470588235294,0.11764705882352941,0.11764705882352941
GO:0047376,"all-trans-retinyl-palmitate hydrolase, all-trans-retinol forming activity",16,5,1,4,11,0.3125,99.6875,0.0625,0.25
GO:0047496,vesicle transport along microtubule,13,3,1,2,10,0.23076923076923078,99.76923076923077,0.07692307692307693,0.15384615384615385
GO:0047617,acyl-CoA hydrolase activity,15,2,0,2,13,0.13333333333333333,99.86666666666666,0,0.13333333333333333
GO:0047952,glycerol-3-phosphate dehydrogenase [NAD(P)+] activity,20,10,5,5,10,0.5,99.5,0.25,0.25
GO:0048009,insulin-like growth factor receptor signaling pathway,10,0,0,0,10,0,100,0,0
GO:0048010,vascular endothelial growth factor receptor signaling pathway,25,3,1,2,22,0.12,99.88,0.04,0.08
GO:0048013,ephrin receptor signaling pathway,36,0,0,0,36,0,100,0,0
GO:0048015,phosphatidylinositol-mediated signaling,40,7,3,4,33,0.175,99.825,0.075,0.1
GO:0048018,receptor ligand activity,15,0,0,0,15,0,100,0,0
GO:0048019,receptor antagonist activity,10,0,0,0,10,0,100,0,0
GO:0048020,CCR chemokine receptor binding,11,4,3,1,7,0.36363636363636365,99.63636363636364,0.2727272727272727,0.09090909090909091
GO:0048024,"regulation of mRNA splicing, via spliceosome",17,2,1,1,15,0.11764705882352941,99.88235294117646,0.058823529411764705,0.058823529411764705
GO:0048026,"positive regulation of mRNA splicing, via spliceosome",13,4,4,0,9,0.3076923076923077,99.6923076923077,0.3076923076923077,0
GO:0048029,monosaccharide binding,10,1,0,1,9,0.1,99.9,0,0.1
GO:0048038,quinone binding,19,0,0,0,19,0,100,0,0
GO:0048048,embryonic eye morphogenesis,14,0,0,0,14,0,100,0,0
GO:0048066,developmental pigmentation,108,15,0,15,93,0.1388888888888889,99.86111111111111,0,0.1388888888888889
GO:0048167,regulation of synaptic plasticity,16,0,0,0,16,0,100,0,0
GO:0048185,activin binding,12,0,0,0,12,0,100,0,0
GO:0048188,Set1C/COMPASS complex,22,1,1,0,21,0.045454545454545456,99.95454545454545,0.045454545454545456,0
GO:0048193,Golgi vesicle transport,13,0,0,0,13,0,100,0,0
GO:0048246,macrophage chemotaxis,17,2,1,1,15,0.11764705882352941,99.88235294117646,0.058823529411764705,0.058823529411764705
GO:0048247,lymphocyte chemotaxis,11,4,3,1,7,0.36363636363636365,99.63636363636364,0.2727272727272727,0.09090909090909091
GO:0048251,elastic fiber assembly,12,1,0,1,11,0.08333333333333333,99.91666666666667,0,0.08333333333333333
GO:0048255,mRNA stabilization,15,2,2,0,13,0.13333333333333333,99.86666666666666,0.13333333333333333,0
GO:0048263,determination of dorsal identity,17,2,0,2,15,0.11764705882352941,99.88235294117646,0,0.11764705882352941
GO:0048264,determination of ventral identity,71,0,0,0,71,0,100,0,0
GO:0048268,clathrin coat assembly,19,2,2,0,17,0.10526315789473684,99.89473684210526,0.10526315789473684,0
GO:0048278,vesicle docking,20,3,3,0,17,0.15,99.85,0.15,0
GO:0048306,calcium-dependent protein binding,19,2,2,0,17,0.10526315789473684,99.89473684210526,0.10526315789473684,0
GO:0048339,paraxial mesoderm development,14,0,0,0,14,0,100,0,0
GO:0048384,retinoic acid receptor signaling pathway,24,0,0,0,24,0,100,0,0
GO:0048385,regulation of retinoic acid receptor signaling pathway,11,0,0,0,11,0,100,0,0
GO:0048468,cell development,17,0,0,0,17,0,100,0,0
GO:0048469,cell maturation,13,0,0,0,13,0,100,0,0
GO:0048471,perinuclear region of cytoplasm,141,18,15,3,123,0.1276595744680851,99.87234042553192,0.10638297872340426,0.02127659574468085
GO:0048477,oogenesis,10,1,1,0,9,0.1,99.9,0.1,0
GO:0048484,enteric nervous system development,86,5,3,2,81,0.05813953488372093,99.94186046511628,0.03488372093023256,0.023255813953488372
GO:0048488,synaptic vesicle endocytosis,25,4,3,1,21,0.16,99.84,0.12,0.04
GO:0048495,Roundabout binding,11,0,0,0,11,0,100,0,0
GO:0048500,signal recognition particle,11,0,0,0,11,0,100,0,0
GO:0048511,rhythmic process,43,1,1,0,42,0.023255813953488372,99.97674418604652,0.023255813953488372,0
GO:0048512,circadian behavior,11,0,0,0,11,0,100,0,0
GO:0048513,animal organ development,16,1,1,0,15,0.0625,99.9375,0.0625,0
GO:0048514,blood vessel morphogenesis,108,3,0,3,105,0.027777777777777776,99.97222222222223,0,0.027777777777777776
GO:0048538,thymus development,27,7,2,5,20,0.25925925925925924,99.74074074074075,0.07407407407407407,0.18518518518518517
GO:0048545,response to steroid hormone,18,3,1,2,15,0.16666666666666666,99.83333333333333,0.05555555555555555,0.1111111111111111
GO:0048546,digestive tract morphogenesis,20,0,0,0,20,0,100,0,0
GO:0048565,digestive tract development,67,2,0,2,65,0.029850746268656716,99.97014925373135,0,0.029850746268656716
GO:0048568,embryonic organ development,22,3,2,1,19,0.13636363636363635,99.86363636363636,0.09090909090909091,0.045454545454545456
GO:0048570,notochord morphogenesis,30,0,0,0,30,0,100,0,0
GO:0048589,developmental growth,22,0,0,0,22,0,100,0,0
GO:0048592,eye morphogenesis,11,0,0,0,11,0,100,0,0
GO:0048593,camera-type eye morphogenesis,17,5,1,4,12,0.29411764705882354,99.70588235294117,0.058823529411764705,0.23529411764705882
GO:0048596,embryonic camera-type eye morphogenesis,16,1,0,1,15,0.0625,99.9375,0,0.0625
GO:0048598,embryonic morphogenesis,20,0,0,0,20,0,100,0,0
GO:0048665,neuron fate specification,17,1,0,1,16,0.058823529411764705,99.94117647058823,0,0.058823529411764705
GO:0048666,neuron development,70,3,3,0,67,0.04285714285714286,99.95714285714286,0.04285714285714286,0
GO:0048675,axon extension,104,6,1,5,98,0.057692307692307696,99.9423076923077,0.009615384615384616,0.04807692307692308
GO:0048696,regulation of collateral sprouting in absence of injury,18,3,2,1,15,0.16666666666666666,99.83333333333333,0.1111111111111111,0.05555555555555555
GO:0048699,generation of neurons,26,1,0,1,25,0.038461538461538464,99.96153846153847,0,0.038461538461538464
GO:0048701,embryonic cranial skeleton morphogenesis,80,3,2,1,77,0.0375,99.9625,0.025,0.0125
GO:0048702,embryonic neurocranium morphogenesis,33,3,2,1,30,0.09090909090909091,99.9090909090909,0.06060606060606061,0.030303030303030304
GO:0048703,embryonic viscerocranium morphogenesis,166,18,16,2,148,0.10843373493975904,99.89156626506023,0.0963855421686747,0.012048192771084338
GO:0048704,embryonic skeletal system morphogenesis,12,0,0,0,12,0,100,0,0
GO:0048706,embryonic skeletal system development,26,2,1,1,24,0.07692307692307693,99.92307692307692,0.038461538461538464,0.038461538461538464
GO:0048709,oligodendrocyte differentiation,22,1,1,0,21,0.045454545454545456,99.95454545454545,0.045454545454545456,0
GO:0048738,cardiac muscle tissue development,25,3,2,1,22,0.12,99.88,0.08,0.04
GO:0048741,skeletal muscle fiber development,119,11,4,7,108,0.09243697478991597,99.90756302521008,0.03361344537815126,0.058823529411764705
GO:0048752,semicircular canal morphogenesis,22,1,0,1,21,0.045454545454545456,99.95454545454545,0,0.045454545454545456
GO:0048769,sarcomerogenesis,12,1,1,0,11,0.08333333333333333,99.91666666666667,0.08333333333333333,0
GO:0048786,presynaptic active zone,23,0,0,0,23,0,100,0,0
GO:0048787,presynaptic active zone membrane,13,1,1,0,12,0.07692307692307693,99.92307692307692,0.07692307692307693,0
GO:0048788,cytoskeleton of presynaptic active zone,11,0,0,0,11,0,100,0,0
GO:0048791,calcium ion-regulated exocytosis of neurotransmitter,12,0,0,0,12,0,100,0,0
GO:0048793,pronephros development,141,6,2,4,135,0.0425531914893617,99.95744680851064,0.014184397163120567,0.028368794326241134
GO:0048794,swim bladder development,30,4,2,2,26,0.13333333333333333,99.86666666666666,0.06666666666666667,0.06666666666666667
GO:0048812,neuron projection morphogenesis,47,4,2,2,43,0.0851063829787234,99.91489361702128,0.0425531914893617,0.0425531914893617
GO:0048813,dendrite morphogenesis,11,1,1,0,10,0.09090909090909091,99.9090909090909,0.09090909090909091,0
GO:0048814,regulation of dendrite morphogenesis,11,1,1,0,10,0.09090909090909091,99.9090909090909,0.09090909090909091,0
GO:0048821,erythrocyte development,32,7,3,4,25,0.21875,99.78125,0.09375,0.125
GO:0048839,inner ear development,49,3,1,2,46,0.061224489795918366,99.93877551020408,0.02040816326530612,0.04081632653061224
GO:0048840,otolith development,46,0,0,0,46,0,100,0,0
GO:0048841,regulation of axon extension involved in axon guidance,11,0,0,0,11,0,100,0,0
GO:0048843,negative regulation of axon extension involved in axon guidance,31,1,0,1,30,0.03225806451612903,99.96774193548387,0,0.03225806451612903
GO:0048844,artery morphogenesis,17,0,0,0,17,0,100,0,0
GO:0048845,venous blood vessel morphogenesis,13,0,0,0,13,0,100,0,0
GO:0048846,axon extension involved in axon guidance,13,0,0,0,13,0,100,0,0
GO:0048854,brain morphogenesis,75,3,0,3,72,0.04,99.96,0,0.04
GO:0048856,anatomical structure development,62,2,2,0,60,0.03225806451612903,99.96774193548387,0.03225806451612903,0
GO:0048870,cell motility,12,3,0,3,9,0.25,99.75,0,0.25
GO:0048884,neuromast development,47,2,0,2,45,0.0425531914893617,99.95744680851064,0,0.0425531914893617
GO:0048916,posterior lateral line development,21,4,4,0,17,0.19047619047619047,99.80952380952381,0.19047619047619047,0
GO:0048919,posterior lateral line neuromast development,20,0,0,0,20,0,100,0,0
GO:0048920,posterior lateral line neuromast primordium migration,58,9,8,1,49,0.15517241379310345,99.84482758620689,0.13793103448275862,0.017241379310344827
GO:0048922,posterior lateral line neuromast deposition,13,0,0,0,13,0,100,0,0
GO:0048932,myelination of posterior lateral line nerve axons,13,1,1,0,12,0.07692307692307693,99.92307692307692,0.07692307692307693,0
GO:0048936,peripheral nervous system neuron axonogenesis,19,2,1,1,17,0.10526315789473684,99.89473684210526,0.05263157894736842,0.05263157894736842
GO:0050253,retinyl-palmitate esterase activity,20,7,1,6,13,0.35,99.65,0.05,0.3
GO:0050254,rhodopsin kinase activity,12,0,0,0,12,0,100,0,0
GO:0050321,tau-protein kinase activity,14,0,0,0,14,0,100,0,0
GO:0050482,arachidonic acid secretion,14,1,0,1,13,0.07142857142857142,99.92857142857143,0,0.07142857142857142
GO:0050650,chondroitin sulfate proteoglycan biosynthetic process,15,1,0,1,14,0.06666666666666667,99.93333333333334,0,0.06666666666666667
GO:0050660,flavin adenine dinucleotide binding,120,16,12,4,104,0.13333333333333333,99.86666666666666,0.1,0.03333333333333333
GO:0050661,NADP binding,38,6,5,1,32,0.15789473684210525,99.84210526315789,0.13157894736842105,0.02631578947368421
GO:0050684,regulation of mRNA processing,11,3,0,3,8,0.2727272727272727,99.72727272727273,0,0.2727272727272727
GO:0050727,regulation of inflammatory response,19,3,2,1,16,0.15789473684210525,99.84210526315789,0.10526315789473684,0.05263157894736842
GO:0050728,negative regulation of inflammatory response,14,0,0,0,14,0,100,0,0
GO:0050731,positive regulation of peptidyl-tyrosine phosphorylation,13,2,0,2,11,0.15384615384615385,99.84615384615384,0,0.15384615384615385
GO:0050767,regulation of neurogenesis,44,5,3,2,39,0.11363636363636363,99.88636363636364,0.06818181818181818,0.045454545454545456
GO:0050768,negative regulation of neurogenesis,13,0,0,0,13,0,100,0,0
GO:0050769,positive regulation of neurogenesis,22,0,0,0,22,0,100,0,0
GO:0050770,regulation of axonogenesis,10,0,0,0,10,0,100,0,0
GO:0050772,positive regulation of axonogenesis,18,4,0,4,14,0.2222222222222222,99.77777777777777,0,0.2222222222222222
GO:0050776,regulation of immune response,15,0,0,0,15,0,100,0,0
GO:0050790,regulation of catalytic activity,11,2,2,0,9,0.18181818181818182,99.81818181818181,0.18181818181818182,0
GO:0050801,ion homeostasis,22,0,0,0,22,0,100,0,0
GO:0050804,modulation of chemical synaptic transmission,32,0,0,0,32,0,100,0,0
GO:0050806,positive regulation of synaptic transmission,10,0,0,0,10,0,100,0,0
GO:0050808,synapse organization,26,4,2,2,22,0.15384615384615385,99.84615384615384,0.07692307692307693,0.07692307692307693
GO:0050821,protein stabilization,22,3,1,2,19,0.13636363636363635,99.86363636363636,0.045454545454545456,0.09090909090909091
GO:0050829,defense response to Gram-negative bacterium,12,2,1,1,10,0.16666666666666666,99.83333333333333,0.08333333333333333,0.08333333333333333
GO:0050830,defense response to Gram-positive bacterium,16,3,3,0,13,0.1875,99.8125,0.1875,0
GO:0050839,cell adhesion molecule binding,35,3,1,2,32,0.08571428571428572,99.91428571428571,0.02857142857142857,0.05714285714285714
GO:0050840,extracellular matrix binding,13,0,0,0,13,0,100,0,0
GO:0050852,T cell receptor signaling pathway,21,3,1,2,18,0.14285714285714285,99.85714285714286,0.047619047619047616,0.09523809523809523
GO:0050877,nervous system process,51,5,2,3,46,0.09803921568627451,99.90196078431373,0.0392156862745098,0.058823529411764705
GO:0050896,response to stimulus,66,5,2,3,61,0.07575757575757576,99.92424242424242,0.030303030303030304,0.045454545454545456
GO:0050900,leukocyte migration,10,3,1,2,7,0.3,99.7,0.1,0.2
GO:0050908,detection of light stimulus involved in visual perception,10,1,1,0,9,0.1,99.9,0.1,0
GO:0050910,detection of mechanical stimulus involved in sensory perception of sound,13,0,0,0,13,0,100,0,0
GO:0050919,negative chemotaxis,38,1,0,1,37,0.02631578947368421,99.97368421052632,0,0.02631578947368421
GO:0050930,induction of positive chemotaxis,13,5,3,2,8,0.38461538461538464,99.61538461538461,0.23076923076923078,0.15384615384615385
GO:0050935,iridophore differentiation,32,1,0,1,31,0.03125,99.96875,0,0.03125
GO:0050936,xanthophore differentiation,38,32,0,32,6,0.8421052631578947,99.15789473684211,0,0.8421052631578947
GO:0050974,detection of mechanical stimulus involved in sensory perception,17,2,2,0,15,0.11764705882352941,99.88235294117646,0.11764705882352941,0
GO:0051010,microtubule plus-end binding,18,1,0,1,17,0.05555555555555555,99.94444444444444,0,0.05555555555555555
GO:0051011,microtubule minus-end binding,10,2,0,2,8,0.2,99.8,0,0.2
GO:0051013,microtubule severing,15,0,0,0,15,0,100,0,0
GO:0051014,actin filament severing,24,0,0,0,24,0,100,0,0
GO:0051015,actin filament binding,321,31,9,22,290,0.09657320872274143,99.90342679127725,0.028037383177570093,0.06853582554517133
GO:0051016,barbed-end actin filament capping,34,0,0,0,34,0,100,0,0
GO:0051017,actin filament bundle assembly,38,6,3,3,32,0.15789473684210525,99.84210526315789,0.07894736842105263,0.07894736842105263
GO:0051028,mRNA transport,43,3,2,1,40,0.06976744186046512,99.93023255813954,0.046511627906976744,0.023255813953488372
GO:0051056,regulation of small GTPase mediated signal transduction,32,5,2,3,27,0.15625,99.84375,0.0625,0.09375
GO:0051082,unfolded protein binding,130,29,23,6,101,0.2230769230769231,99.77692307692308,0.17692307692307693,0.046153846153846156
GO:0051085,chaperone cofactor-dependent protein refolding,30,5,2,3,25,0.16666666666666666,99.83333333333333,0.06666666666666667,0.1
GO:0051087,chaperone binding,58,9,9,0,49,0.15517241379310345,99.84482758620689,0.15517241379310345,0
GO:0051091,positive regulation of DNA-binding transcription factor activity,19,1,1,0,18,0.05263157894736842,99.94736842105263,0.05263157894736842,0
GO:0051092,positive regulation of NF-kappaB transcription factor activity,27,7,5,2,20,0.25925925925925924,99.74074074074075,0.18518518518518517,0.07407407407407407
GO:0051117,ATPase binding,13,2,2,0,11,0.15384615384615385,99.84615384615384,0.15384615384615385,0
GO:0051123,RNA polymerase II preinitiation complex assembly,10,0,0,0,10,0,100,0,0
GO:0051131,chaperone-mediated protein complex assembly,13,1,1,0,12,0.07692307692307693,99.92307692307692,0.07692307692307693,0
GO:0051146,striated muscle cell differentiation,10,0,0,0,10,0,100,0,0
GO:0051209,release of sequestered calcium ion into cytosol,15,0,0,0,15,0,100,0,0
GO:0051213,dioxygenase activity,75,12,4,8,63,0.16,99.84,0.05333333333333334,0.10666666666666667
GO:0051216,cartilage development,162,14,7,7,148,0.08641975308641975,99.91358024691358,0.043209876543209874,0.043209876543209874
GO:0051225,spindle assembly,35,3,0,3,32,0.08571428571428572,99.91428571428571,0,0.08571428571428572
GO:0051233,spindle midzone,12,3,0,3,9,0.25,99.75,0,0.25
GO:0051260,protein homooligomerization,66,0,0,0,66,0,100,0,0
GO:0051262,protein tetramerization,17,0,0,0,17,0,100,0,0
GO:0051276,chromosome organization,12,6,0,6,6,0.5,99.5,0,0.5
GO:0051287,NAD binding,66,12,7,5,54,0.18181818181818182,99.81818181818181,0.10606060606060606,0.07575757575757576
GO:0051289,protein homotetramerization,19,1,0,1,18,0.05263157894736842,99.94736842105263,0,0.05263157894736842
GO:0051298,centrosome duplication,10,2,0,2,8,0.2,99.8,0,0.2
GO:0051301,cell division,199,48,3,45,151,0.24120603015075376,99.75879396984925,0.01507537688442211,0.22613065326633167
GO:0051321,meiotic cell cycle,26,4,1,3,22,0.15384615384615385,99.84615384615384,0.038461538461538464,0.11538461538461539
GO:0051371,muscle alpha-actinin binding,12,0,0,0,12,0,100,0,0
GO:0051382,kinetochore assembly,15,6,0,6,9,0.4,99.6,0,0.4
GO:0051402,neuron apoptotic process,11,1,1,0,10,0.09090909090909091,99.9090909090909,0.09090909090909091,0
GO:0051453,regulation of intracellular pH,23,2,1,1,21,0.08695652173913043,99.91304347826087,0.043478260869565216,0.043478260869565216
GO:0051480,regulation of cytosolic calcium ion concentration,31,0,0,0,31,0,100,0,0
GO:0051482,positive regulation of cytosolic calcium ion concentration involved in phospholipase C-activating G protein-coupled signaling pathway,17,2,1,1,15,0.11764705882352941,99.88235294117646,0.058823529411764705,0.058823529411764705
GO:0051489,regulation of filopodium assembly,11,0,0,0,11,0,100,0,0
GO:0051491,positive regulation of filopodium assembly,11,1,0,1,10,0.09090909090909091,99.9090909090909,0,0.09090909090909091
GO:0051496,positive regulation of stress fiber assembly,11,1,0,1,10,0.09090909090909091,99.9090909090909,0,0.09090909090909091
GO:0051536,iron-sulfur cluster binding,109,16,8,8,93,0.14678899082568808,99.85321100917432,0.07339449541284404,0.07339449541284404
GO:0051537,"2 iron, 2 sulfur cluster binding",61,11,8,3,50,0.18032786885245902,99.81967213114754,0.13114754098360656,0.04918032786885246
GO:0051539,"4 iron, 4 sulfur cluster binding",83,9,2,7,74,0.10843373493975904,99.89156626506023,0.024096385542168676,0.08433734939759036
GO:0051560,mitochondrial calcium ion homeostasis,17,0,0,0,17,0,100,0,0
GO:0051568,histone H3-K4 methylation,34,1,0,1,33,0.029411764705882353,99.97058823529412,0,0.029411764705882353
GO:0051597,response to methylmercury,11,0,0,0,11,0,100,0,0
GO:0051603,proteolysis involved in protein catabolic process,56,8,6,2,48,0.14285714285714285,99.85714285714286,0.10714285714285714,0.03571428571428571
GO:0051604,protein maturation,12,3,2,1,9,0.25,99.75,0.16666666666666666,0.08333333333333333
GO:0051607,defense response to virus,46,4,3,1,42,0.08695652173913043,99.91304347826087,0.06521739130434782,0.021739130434782608
GO:0051693,actin filament capping,19,0,0,0,19,0,100,0,0
GO:0051694,pointed-end actin filament capping,14,4,2,2,10,0.2857142857142857,99.71428571428571,0.14285714285714285,0.14285714285714285
GO:0051717,"inositol-1,3,4,5-tetrakisphosphate 3-phosphatase activity",11,0,0,0,11,0,100,0,0
GO:0051721,protein phosphatase 2A binding,12,3,1,2,9,0.25,99.75,0.08333333333333333,0.16666666666666666
GO:0051726,regulation of cell cycle,128,16,11,5,112,0.125,99.875,0.0859375,0.0390625
GO:0051764,actin crosslink formation,10,1,1,0,9,0.1,99.9,0.1,0
GO:0051781,positive regulation of cell division,23,4,1,3,19,0.17391304347826086,99.82608695652173,0.043478260869565216,0.13043478260869565
GO:0051787,misfolded protein binding,23,10,7,3,13,0.43478260869565216,99.56521739130434,0.30434782608695654,0.13043478260869565
GO:0051800,"phosphatidylinositol-3,4-bisphosphate 3-phosphatase activity",11,0,0,0,11,0,100,0,0
GO:0051864,histone H3K36 demethylase activity,13,2,0,2,11,0.15384615384615385,99.84615384615384,0,0.15384615384615385
GO:0051865,protein autoubiquitination,16,3,0,3,13,0.1875,99.8125,0,0.1875
GO:0051879,Hsp90 protein binding,12,3,3,0,9,0.25,99.75,0.25,0
GO:0051896,regulation of protein kinase B signaling,15,1,0,1,14,0.06666666666666667,99.93333333333334,0,0.06666666666666667
GO:0051897,positive regulation of protein kinase B signaling,11,0,0,0,11,0,100,0,0
GO:0051922,cholesterol sulfotransferase activity,41,4,3,1,37,0.0975609756097561,99.90243902439025,0.07317073170731707,0.024390243902439025
GO:0051923,sulfation,17,2,2,0,15,0.11764705882352941,99.88235294117646,0.11764705882352941,0
GO:0051959,dynein light intermediate chain binding,15,1,0,1,14,0.06666666666666667,99.93333333333334,0,0.06666666666666667
GO:0051965,positive regulation of synapse assembly,11,0,0,0,11,0,100,0,0
GO:0051966,"regulation of synaptic transmission, glutamatergic",14,1,0,1,13,0.07142857142857142,99.92857142857143,0,0.07142857142857142
GO:0051968,"positive regulation of synaptic transmission, glutamatergic",11,0,0,0,11,0,100,0,0
GO:0051994,P-methyltransferase activity,34,5,5,0,29,0.14705882352941177,99.8529411764706,0.14705882352941177,0
GO:0052629,"phosphatidylinositol-3,5-bisphosphate 3-phosphatase activity",14,0,0,0,14,0,100,0,0
GO:0052650,NADP-retinol dehydrogenase activity,11,0,0,0,11,0,100,0,0
